Dataset,Seed,Accuracy,Weighted F1
NATOPS,1,0.65,0.6373193226295697
NATOPS,2,0.65,0.6373193226295697
NATOPS,3,0.65,0.6373193226295697
NATOPS,4,0.65,0.6373193226295697
NATOPS,5,0.65,0.6373193226295697
NATOPS,6,0.65,0.6373193226295697
NATOPS,7,0.65,0.6373193226295697
NATOPS,8,0.65,0.6373193226295697
NATOPS,9,0.65,0.6373193226295697
NATOPS,10,0.65,0.6373193226295697
NATOPS,11,0.65,0.6373193226295697
NATOPS,12,0.65,0.6373193226295697
NATOPS,13,0.65,0.6373193226295697
NATOPS,14,0.65,0.6373193226295697
NATOPS,15,0.65,0.6373193226295697
NATOPS,16,0.65,0.6373193226295697
NATOPS,17,0.65,0.6373193226295697
NATOPS,18,0.65,0.6373193226295697
NATOPS,19,0.65,0.6373193226295697
PEMS-SF,0,0.8208092485549133,0.8202551364496933
PEMS-SF,1,0.8208092485549133,0.8202551364496933
PEMS-SF,2,0.8208092485549133,0.8202551364496933
PEMS-SF,3,0.8208092485549133,0.8202551364496933
PEMS-SF,4,0.8208092485549133,0.8202551364496933
PEMS-SF,5,0.8208092485549133,0.8202551364496933
PEMS-SF,6,0.8208092485549133,0.8202551364496933
PEMS-SF,7,0.8208092485549133,0.8202551364496933
PEMS-SF,8,0.8208092485549133,0.8202551364496933
PEMS-SF,9,0.8208092485549133,0.8202551364496933
PEMS-SF,10,0.8208092485549133,0.8202551364496933
PEMS-SF,11,0.8208092485549133,0.8202551364496933
PEMS-SF,12,0.8208092485549133,0.8202551364496933
PEMS-SF,13,0.8208092485549133,0.8202551364496933
PEMS-SF,14,0.8208092485549133,0.8202551364496933
PEMS-SF,15,0.8208092485549133,0.8202551364496933
PEMS-SF,16,0.8208092485549133,0.8202551364496933
PEMS-SF,17,0.8208092485549133,0.8202551364496933
PEMS-SF,18,0.8208092485549133,0.8202551364496933
PEMS-SF,19,0.8208092485549133,0.8202551364496933
PenDigits,0,0.8627787307032591,0.8640887068927123
PenDigits,1,0.8693539165237278,0.8686119886916286
PenDigits,2,0.8664951400800457,0.8679924605530679
PenDigits,3,0.8470554602630075,0.847010448239253
PenDigits,4,0.8556317895940537,0.8588869199433016
PenDigits,5,0.8653516295025729,0.8661367758231545
PenDigits,6,0.8870783304745569,0.888732612335391
PenDigits,7,0.8719268153230417,0.872645309423464
PenDigits,8,0.8776443682104059,0.877848420813806
PenDigits,9,0.8805031446540881,0.8813191886541216
PenDigits,10,0.87221269296741,0.8734362131427347
PenDigits,11,0.8765008576329331,0.8778026339198816
PenDigits,12,0.8704974271012007,0.8693455545465746
PenDigits,13,0.8510577472841624,0.854383005371288
PenDigits,14,0.8847913093196113,0.8859687067059621
PenDigits,15,0.8473413379073756,0.8492147118017137
PenDigits,16,0.8773584905660378,0.8772879803969181
PenDigits,17,0.8753573470554603,0.8762921655726919
PenDigits,18,0.8730703259005146,0.876165797791258
PenDigits,19,0.8730703259005146,0.8729162437777402
Phoneme,0,0.1500149120190873,0.116168438173014
Phoneme,1,0.1377870563674321,0.1083000192545444
Phoneme,2,0.1467342678198628,0.1137552945985844
Phoneme,3,0.1532955562183119,0.121311779840539
Phoneme,4,0.150313152400835,0.1157313684922945
Phoneme,5,0.1440501043841336,0.109734547952015
Phoneme,6,0.140769460184909,0.1088909430617204
Phoneme,7,0.1437518640023859,0.1112168620226409
Phoneme,8,0.1473307485833581,0.1152172592587373
Phoneme,9,0.1395764986579182,0.108604512255268
Phoneme,10,0.1464360274381151,0.1123701733267427
Phoneme,11,0.1515061139278258,0.117490455358318
Phoneme,12,0.144646585147629,0.1132855720601068
Phoneme,13,0.154190277363555,0.1173906886639056
Phoneme,14,0.1422606620936475,0.1102999308973887
Phoneme,15,0.1485237101103489,0.1169222860824184
Phoneme,16,0.1386817775126752,0.1118614244332023
Phoneme,17,0.1479272293468535,0.1123293844952816
Phoneme,18,0.1458395466746197,0.1105668285796094
Phoneme,19,0.1538920369818073,0.1186121756125144
RacketSports,0,0.868421052631579,0.868421052631579
RacketSports,1,0.868421052631579,0.868421052631579
RacketSports,2,0.868421052631579,0.868421052631579
RacketSports,3,0.868421052631579,0.868421052631579
RacketSports,4,0.868421052631579,0.868421052631579
RacketSports,5,0.868421052631579,0.868421052631579
RacketSports,6,0.868421052631579,0.868421052631579
RacketSports,7,0.868421052631579,0.868421052631579
RacketSports,8,0.868421052631579,0.868421052631579
RacketSports,9,0.868421052631579,0.868421052631579
RacketSports,10,0.868421052631579,0.868421052631579
RacketSports,11,0.868421052631579,0.868421052631579
RacketSports,12,0.868421052631579,0.868421052631579
RacketSports,13,0.868421052631579,0.868421052631579
RacketSports,14,0.868421052631579,0.868421052631579
RacketSports,15,0.868421052631579,0.868421052631579
RacketSports,16,0.868421052631579,0.868421052631579
RacketSports,17,0.868421052631579,0.868421052631579
RacketSports,18,0.868421052631579,0.868421052631579
RacketSports,19,0.868421052631579,0.868421052631579
SelfRegulationSCP1,0,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,1,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,2,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,3,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,4,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,5,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,6,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,7,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,8,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,9,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,10,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,11,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,12,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,13,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,14,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,15,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,16,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,17,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,18,0.7781569965870307,0.7733921935405441
SelfRegulationSCP1,19,0.7781569965870307,0.7733921935405441
SelfRegulationSCP2,0,0.45,0.4373401534526853
SelfRegulationSCP2,1,0.45,0.4373401534526853
SelfRegulationSCP2,2,0.45,0.4373401534526853
SelfRegulationSCP2,3,0.45,0.4373401534526853
SelfRegulationSCP2,4,0.45,0.4373401534526853
SelfRegulationSCP2,5,0.45,0.4373401534526853
SelfRegulationSCP2,6,0.45,0.4373401534526853
SelfRegulationSCP2,7,0.45,0.4373401534526853
SelfRegulationSCP2,8,0.45,0.4373401534526853
SelfRegulationSCP2,9,0.45,0.4373401534526853
SelfRegulationSCP2,10,0.45,0.4373401534526853
SelfRegulationSCP2,11,0.45,0.4373401534526853
SelfRegulationSCP2,12,0.45,0.4373401534526853
SelfRegulationSCP2,13,0.45,0.4373401534526853
SelfRegulationSCP2,14,0.45,0.4373401534526853
SelfRegulationSCP2,15,0.45,0.4373401534526853
SelfRegulationSCP2,16,0.45,0.4373401534526853
SelfRegulationSCP2,17,0.45,0.4373401534526853
SelfRegulationSCP2,18,0.45,0.4373401534526853
SelfRegulationSCP2,19,0.45,0.4373401534526853
StandWalkJump,0,0.5333333333333333,0.5185185185185185
StandWalkJump,1,0.5333333333333333,0.5185185185185185
StandWalkJump,2,0.5333333333333333,0.5185185185185185
StandWalkJump,3,0.5333333333333333,0.5185185185185185
StandWalkJump,4,0.5333333333333333,0.5185185185185185
StandWalkJump,5,0.5333333333333333,0.5185185185185185
StandWalkJump,6,0.5333333333333333,0.5185185185185185
StandWalkJump,7,0.5333333333333333,0.5185185185185185
StandWalkJump,8,0.5333333333333333,0.5185185185185185
StandWalkJump,9,0.5333333333333333,0.5185185185185185
StandWalkJump,10,0.5333333333333333,0.5185185185185185
StandWalkJump,11,0.5333333333333333,0.5185185185185185
StandWalkJump,12,0.5333333333333333,0.5185185185185185
StandWalkJump,13,0.5333333333333333,0.5185185185185185
StandWalkJump,14,0.5333333333333333,0.5185185185185185
StandWalkJump,15,0.5333333333333333,0.5185185185185185
StandWalkJump,16,0.5333333333333333,0.5185185185185185
StandWalkJump,17,0.5333333333333333,0.5185185185185185
StandWalkJump,18,0.5333333333333333,0.5185185185185185
StandWalkJump,19,0.5333333333333333,0.5185185185185185
UWaveGestureLibrary,0,0.73125,0.7368304619895504
UWaveGestureLibrary,1,0.73125,0.7368304619895504
UWaveGestureLibrary,2,0.73125,0.7368304619895504
UWaveGestureLibrary,3,0.73125,0.7368304619895504
UWaveGestureLibrary,4,0.73125,0.7368304619895504
UWaveGestureLibrary,5,0.73125,0.7368304619895504
UWaveGestureLibrary,6,0.73125,0.7368304619895504
UWaveGestureLibrary,7,0.73125,0.7368304619895504
UWaveGestureLibrary,8,0.73125,0.7368304619895504
UWaveGestureLibrary,9,0.73125,0.7368304619895504
UWaveGestureLibrary,10,0.73125,0.7368304619895504
UWaveGestureLibrary,11,0.73125,0.7368304619895504
UWaveGestureLibrary,12,0.73125,0.7368304619895504
UWaveGestureLibrary,13,0.73125,0.7368304619895504
UWaveGestureLibrary,14,0.73125,0.7368304619895504
UWaveGestureLibrary,15,0.73125,0.7368304619895504
UWaveGestureLibrary,16,0.73125,0.7368304619895504
UWaveGestureLibrary,17,0.73125,0.7368304619895504
UWaveGestureLibrary,18,0.73125,0.7368304619895504
UWaveGestureLibrary,19,0.73125,0.7368304619895504
